Word,Freq,Rank
"summer,",7,1730
swelling,7,1731
one's,7,1732
reaching,7,1733
thread,7,1734
"iron,",7,1735
pick,7,1736
build,7,1737
plainly,7,1738
boat,7,1739
swim,7,1740
setting,7,1741
hoarse,7,1742
sooner,7,1743
"onward,",7,1744
"voices,",7,1745
"steps,",7,1746
central,7,1747
entire,7,1748
sang,7,1749
escape,7,1750
"ready,",7,1751
jocund,7,1752
"shadows,",7,1753
rock,7,1754
"slaves,",7,1755
"legs,",7,1756
"suns,",7,1757
leaf,7,1758
alive,7,1759
life.,7,1760
primal,7,1761
aught,7,1762
"money,",7,1763
haughty,7,1764
hidden,7,1765
"languages,",7,1766
"soldier,",7,1767
india!,7,1768
steps,7,1769
