Word,Freq,Rank
vizards,1,1503
feat.,1,1504
selfe?,1,1505
composition:,1,1506
rest?,1,1507
piece,1,1508
vnkle,1,1509
"yong,",1,1510
letting,1,1511
duncan.,1,1512
sway,1,1513
blaspheme,1,1514
"gate,",1,1515
graue:,1,1516
constancie,1,1517
don't?,1,1518
faire?,1,1519
trust;,1,1520
rough,1,1521
intemperance,1,1522
"mated,",1,1523
benyson,1,1524
"serieant,",1,1525
deaths,1,1526
amazedly?,1,1527
limitted,1,1528
macduffe?,1,1529
eares,1,1530
"cooz,",1,1531
missiues,1,1532
"none,",1,1533
"seruant,",1,1534
"capitall,",1,1535
alone:,1,1536
fauour:,1,1537
eighth,1,1538
perfect'st,1,1539
fanne,1,1540
"charme,",1,1541
"auant,",1,1542
digestion,1,1543
horse.,1,1544
tied,1,1545
"maides,",1,1546
lyon:,1,1547
action,1,1548
purueyor:,1,1549
widdowes,1,1550
mark'd:,1,1551
foe:,1,1552
"dwindle,",1,1553
bear't,1,1554
speciall,1,1555
offend,1,1556
statute,1,1557
"feasts,",1,1558
full:,1,1559
"recoyle,",1,1560
loue:,1,1561
omnes,1,1562
deafe,1,1563
brauely,1,1564
howlets,1,1565
conuinces,1,1566
assurance:,1,1567
"blacke,",1,1568
name),1,1569
tempest-tost.,1,1570
"iewels,",1,1571
reuenge.,1,1572
monkie:,1,1573
prepares,1,1574
armes,1,1575
beleeue;,1,1576
angerly?,1,1577
dolour,1,1578
rule,1,1579
fire.,1,1580
safer:,1,1581
"think'st,",1,1582
hidden,1,1583
"noblenesse,",1,1584
stufft,1,1585
behold:,1,1586
cry.,1,1587
disloyall,1,1588
sainted-king:,1,1589
"house,",1,1590
confus'd,1,1591
partner's,1,1592
sensible,1,1593
"payment,",1,1594
guide,1,1595
"am,",1,1596
scone?,1,1597
craues,1,1598
dusty,1,1599
welcome.,1,1600
legges,1,1601
guift,1,1602
stickes,1,1603
shares,1,1604
pale,1,1605
"alack,",1,1606
store-house,1,1607
"there,",1,1608
commends,1,1609
vndaunted,1,1610
"without,",1,1611
"court,",1,1612
"yours,",1,1613
confirme,1,1614
braine,1,1615
saluted,1,1616
"surcease,",1,1617
perfumes,1,1618
"bond,",1,1619
sawcy,1,1620
hideous,1,1621
gray-malkin,1,1622
sold.,1,1623
"steed,",1,1624
father'd,1,1625
dismisse,1,1626
does:,1,1627
'boue,1,1628
palter,1,1629
gentry;,1,1630
felt,1,1631
lauish,1,1632
"coward,",1,1633
left.,1,1634
lent,1,1635
quartus.,1,1636
armed,1,1637
damnation,1,1638
contending,1,1639
grandam:,1,1640
killing,1,1641
trecherie!,1,1642
host:,1,1643
"kinsmen,",1,1644
consider,1,1645
worne,1,1646
hangs,1,1647
seas,1,1648
ranke,1,1649
smacking,1,1650
"pratler,",1,1651
bounteous,1,1652
rubie,1,1653
illnesse,1,1654
(and,1,1655
spoyles,1,1656
swinish,1,1657
"slights,",1,1658
"inne,",1,1659
vanish'd?,1,1660
skarfe,1,1661
card.,1,1662
"traines,",1,1663
"sawcy,",1,1664
"terrible,",1,1665
lightning.,1,1666
byth',1,1667
dyre,1,1668
redoubled,1,1669
master's,1,1670
next,1,1671
"doubts,",1,1672
armor,1,1673
humbly,1,1674
i'the,1,1675
companions,1,1676
combin'd,1,1677
"son,",1,1678
daggers:,1,1679
pluckes,1,1680
tend,1,1681
call's,1,1682
"glasse,",1,1683
sole,1,1684
pleasure,1,1685
pieces,1,1686
late,1,1687
worke),1,1688
acts:,1,1689
"foysons,",1,1690
males.,1,1691
"did,",1,1692
earthly,1,1693
"thirst,",1,1694
iumpe,1,1695
macduffes,1,1696
quarters,1,1697
well:,1,1698
"on't,",1,1699
"windes,",1,1700
[the,1,1701
'ginne,1,1702
entrance,1,1703
and't,1,1704
