Word,Freq,Rank
comprehend,8,986
gradually,8,987
"evening,",8,988
event,8,989
recovering,8,990
excite,8,991
"feeling,",8,992
rooms,8,993
tried,8,994
setting,8,995
"spirits,",8,996
solicitude,8,997
"heard,",8,998
lodgings,8,999
spent,8,1000
"point,",8,1001
"name,",8,1002
"me.""",8,1003
regret,8,1004
"window,",8,1005
"interest,",8,1006
mind.,8,1007
equally,8,1008
true,8,1009
henrietta's,8,1010
thousand,8,1011
time.,8,1012
"shepherd,",8,1013
"situation,",8,1014
deep,8,1015
glance,8,1016
receive,8,1017
shewn,8,1018
returning,8,1019
quietly,8,1020
except,8,1021
justice,8,1022
convinced,8,1023
dignity,8,1024
"hour,",8,1025
difficulties,8,1026
admiral's,8,1027
off.,8,1028
hold,8,1029
listening,8,1030
"cousins,",8,1031
written,8,1032
"lady,",8,1033
burst,8,1034
duty,8,1035
confidence,8,1036
shewed,8,1037
beg,8,1038
"wallis,",8,1039
woman's,8,1040
looks,8,1041
fallen,8,1042
hints,8,1043
greatest,8,1044
hopes,8,1045
indifference,8,1046
standing,8,1047
whatever,8,1048
opinions,8,1049
"i,",8,1050
credit,8,1051
done.,8,1052
inclination,8,1053
go;,8,1054
sitting,8,1055
herself;,8,1056
clay's,8,1057
connexion,8,1058
"hayter,",8,1059
persuade,8,1060
sisters,8,1061
"health,",8,1062
yours,8,1063
properly,8,1064
uppercross;,8,1065
cousin,8,1066
wait,8,1067
family;,8,1068
"manners,",8,1069
"circumstances,",8,1070
"friends,",8,1071
roused,8,1072
opened,8,1073
wanting,8,1074
"eyes,",8,1075
card,8,1076
cheerful,8,1077
"town,",8,1078
indeed,8,1079
exceedingly,8,1080
immediate,8,1081
wife.,8,1082
countenance,8,1083
plan,8,1084
sooner,8,1085
inferior,8,1086
sake,8,1087
entered,8,1088
"gone,",7,1089
sounds,7,1090
unable,7,1091
principal,7,1092
changed,7,1093
"speaking,",7,1094
desire,7,1095
servant,7,1096
"enough,",7,1097
"son,",7,1098
"subject,",7,1099
sea,7,1100
entering,7,1101
"company,",7,1102
led,7,1103
side.,7,1104
decidedly,7,1105
momentary,7,1106
thrown,7,1107
"money,",7,1108
views,7,1109
"yourself,",7,1110
divided,7,1111
occasion,7,1112
man's,7,1113
"conversation,",7,1114
astonishment,7,1115
loss,7,1116
"happiness,",7,1117
"hand,",7,1118
conscious,7,1119
uppercross.,7,1120
you;,7,1121
"contrary,",7,1122
"long,",7,1123
"girls,",7,1124
seven,7,1125
"""what",7,1126
enjoyment.,7,1127
sudden,7,1128
recollection,7,1129
during,7,1130
ideas,7,1131
lose,7,1132
woman.,7,1133
"street,",7,1134
painful,7,1135
"in,",7,1136
"nothing,",7,1137
impression,7,1138
"""mr",7,1139
"added,",7,1140
"dear,",7,1141
settle,7,1142
on.,7,1143
tolerable,7,1144
week.,7,1145
knows,7,1146
terms,7,1147
suddenly,7,1148
indulgence,7,1149
"thing,",7,1150
before;,7,1151
other;,7,1152
sought,7,1153
comes,7,1154
news,7,1155
"passed,",7,1156
enough.,7,1157
know.,7,1158
promise,7,1159
honour,7,1160
dark,7,1161
effect,7,1162
creature,7,1163
letters,7,1164
younger,7,1165
follow,7,1166
report,7,1167
charles.,7,1168
passing,7,1169
"seat,",7,1170
"table,",7,1171
catch,7,1172
persons,7,1173
"remember,",7,1174
night,7,1175
altered,7,1176
danger,7,1177
reach,7,1178
"yesterday,",7,1179
rain,7,1180
superiority,7,1181
"elliot,""",7,1182
elizabeth's,7,1183
subjects,7,1184
names,7,1185
pay,7,1186
earlier,7,1187
remaining,7,1188
important,7,1189
peace,7,1190
pass,7,1191
us.,7,1192
"opinion,",7,1193
lord,7,1194
consequence.,7,1195
pleasing,7,1196
cottage,7,1197
"""not",7,1198
"hours,",7,1199
"go,",7,1200
judge,7,1201
interval,7,1202
convey,7,1203
"them.""",7,1204
"profession,",7,1205
thus,7,1206
infinitely,7,1207
indeed.,7,1208
carried,7,1209
"nay,",7,1210
in.,7,1211
"come,",7,1212
"words,",7,1213
whenever,7,1214
marrying,7,1215
prevent,7,1216
one's,7,1217
wentworth;,7,1218
lately,7,1219
invited,7,1220
"business,",7,1221
acknowledge,7,1222
laura,7,1223
fall,7,1224
night.,7,1225
"terms,",7,1226
attentions,7,1227
satisfaction,7,1228
habit,7,1229
purpose,7,1230
"answer,",7,1231
"""very",7,1232
removal,7,1233
